client_name,industry,audience_id,audience_name,segment_id,segment_name,created_at,distributed
Hack CPG Demo,CPG,262,Frequent Traveler Duty-Free - Omnichannel Buyer and Fragrance Spend High,626558140458406000,Duty_Free_Beauty_Shopper > Y,2025-07-31,false
Hack CPG Demo,CPG,262,Frequent Traveler Duty-Free - Omnichannel Buyer and Fragrance Spend High,626558140458408107,Preferred_Shopping_Channel > Hybrid,2025-07-31,false
Hack CPG Demo,CPG,262,Frequent Traveler Duty-Free - Omnichannel Buyer and Fragrance Spend High,626558140458401895,Fragrance_Spend_Tier > High,2025-07-31,false
Hack CPG Demo,CPG,262,Frequent Traveler Duty-Free - Omnichannel Buyer and Fragrance Spend High,626558140458403961,Primary_Language > French,2025-07-31,false
Hack CPG Demo,CPG,262,Frequent Traveler Duty-Free - Omnichannel Buyer and Fragrance Spend High,626558140458401885,Travel_Size_Product_Preference > Y,2025-07-31,false
Hack CPG Demo,CPG,262,Frequent Traveler Duty-Free - Omnichannel Buyer and Fragrance Spend High,626558140458404043,Household_Income_Range > 100K-150K,2025-07-31,false
Hack CPG Demo,CPG,263,Clean and Sustainable Beauty Advocate - Multi-Use Products and Refillable Packaging Interest and Gen Z,626558140458406358,Clean_Beauty_Preference > Y,2025-07-20,false
Hack CPG Demo,CPG,263,Clean and Sustainable Beauty Advocate - Multi-Use Products and Refillable Packaging Interest and Gen Z,626558140458408135,Cruelty_Free_Preference > Y,2025-07-20,false
Hack CPG Demo,CPG,263,Clean and Sustainable Beauty Advocate - Multi-Use Products and Refillable Packaging Interest and Gen Z,626558140458406127,Multi_Use_Product_Preference > Y,2025-07-20,false
Hack CPG Demo,CPG,263,Clean and Sustainable Beauty Advocate - Multi-Use Products and Refillable Packaging Interest and Gen Z,626558140458406286,Refillable_Packaging_Interest > Y,2025-07-20,false
Hack CPG Demo,CPG,263,Clean and Sustainable Beauty Advocate - Multi-Use Products and Refillable Packaging Interest and Gen Z,626558140458403896,Generation_Cohort > GenZ,2025-07-20,false
Hack CPG Demo,CPG,263,Clean and Sustainable Beauty Advocate - Multi-Use Products and Refillable Packaging Interest and Gen Z,626558140458401912,Preferred_Contact_Time > Weekend,2025-07-20,false
Hack CPG Demo,CPG,263,Clean and Sustainable Beauty Advocate - Multi-Use Products and Refillable Packaging Interest and Gen Z,626558140458406273,Marital_Status_Detail > Divorced,2025-07-20,false
Hack CPG Demo,CPG,264,High-Value Loyalty Member - Beauty Points Points High,626558140458401856,Beauty_Loyalty_Tier_Status > Platinum,2025-07-26,true
Hack CPG Demo,CPG,264,High-Value Loyalty Member - Beauty Points Points High,626558140458408027,Loyalty_Program_Member > Y,2025-07-26,true
Hack CPG Demo,CPG,264,High-Value Loyalty Member - Beauty Points Points High,626558140458408138,Beauty_Points_Balance_Tier > High,2025-07-26,true
Hack CPG Demo,CPG,264,High-Value Loyalty Member - Beauty Points Points High,626558140458404179,Prestige_Beauty_Spend_Tier > High,2025-07-26,true
Hack CPG Demo,CPG,264,High-Value Loyalty Member - Beauty Points Points High,626558140458405994,In_Store_Beauty_Consultation_User > Y,2025-07-26,true
Hack CPG Demo,CPG,265,Anti-Aging Prestige - Serum Purchase Weekly and Marital Status Detail Single,626558140458402439,Skin_Concern_Primary > Aging,2026-04-02,true
Hack CPG Demo,CPG,265,Anti-Aging Prestige - Serum Purchase Weekly and Marital Status Detail Single,626558140458401916,Anti_Aging_Product_Interest > Y,2026-04-02,true
Hack CPG Demo,CPG,265,Anti-Aging Prestige - Serum Purchase Weekly and Marital Status Detail Single,626558140458402454,Serum_Purchase_Frequency > Weekly,2026-04-02,true
Hack CPG Demo,CPG,265,Anti-Aging Prestige - Serum Purchase Weekly and Marital Status Detail Single,626558140458406270,Marital_Status_Detail > Single,2026-04-02,true
Hack CPG Demo,CPG,266,Clean and Sustainable Beauty Advocate - Refill Program Participation,626558140458406358,Clean_Beauty_Preference > Y,2025-10-24,true
Hack CPG Demo,CPG,266,Clean and Sustainable Beauty Advocate - Refill Program Participation,626558140458408135,Cruelty_Free_Preference > Y,2025-10-24,true
Hack CPG Demo,CPG,266,Clean and Sustainable Beauty Advocate - Refill Program Participation,626558140458402524,Refill_Program_Participation > Y,2025-10-24,true
Hack CPG Demo,CPG,266,Clean and Sustainable Beauty Advocate - Refill Program Participation,626558140458406035,Sustainable_Packaging_Preference > Y,2025-10-24,true
Hack CPG Demo,CPG,266,Clean and Sustainable Beauty Advocate - Refill Program Participation,626558140458406127,Multi_Use_Product_Preference > Y,2025-10-24,true
Hack CPG Demo,CPG,267,Pregnancy-Safe Ingredient Seeker - Clean Beauty,626558140458406049,Pregnancy_Safe_Product_Interest > Y,2025-12-11,true
Hack CPG Demo,CPG,267,Pregnancy-Safe Ingredient Seeker - Clean Beauty,626558140458402433,Gender > F,2025-12-11,true
Hack CPG Demo,CPG,267,Pregnancy-Safe Ingredient Seeker - Clean Beauty,626558140458406358,Clean_Beauty_Preference > Y,2025-12-11,true
Hack CPG Demo,CPG,267,Pregnancy-Safe Ingredient Seeker - Clean Beauty,626558140458402438,Skin_Concern_Primary > Hyperpigmentation,2025-12-11,true
Hack CPG Demo,CPG,267,Pregnancy-Safe Ingredient Seeker - Clean Beauty,626558140458402498,Fragrance_Free_Product_Preference > Y,2025-12-11,true
Hack CPG Demo,CPG,267,Pregnancy-Safe Ingredient Seeker - Clean Beauty,626558140458402544,Vegan_Beauty_Product_Preference > Y,2025-12-11,true
Hack CPG Demo,CPG,268,Fragrance Gifting - Holiday Shopper,626558140458402542,Fragrance_Gift_Set_Buyer > Y,2025-11-27,false
Hack CPG Demo,CPG,268,Fragrance Gifting - Holiday Shopper,626558140458403954,Fragrance_Purchase_Frequency > Monthly,2025-11-27,false
Hack CPG Demo,CPG,268,Fragrance Gifting - Holiday Shopper,626558140458404236,Holiday_Shopper > Y,2025-11-27,false
Hack CPG Demo,CPG,268,Fragrance Gifting - Holiday Shopper,626558140458404191,Preferred_Fragrance_Family > Floral,2025-11-27,false
Hack CPG Demo,CPG,268,Fragrance Gifting - Holiday Shopper,626558140458402425,Beauty_Gift_Purchase_Occasion_Frequency > 6,2025-11-27,false
Hack CPG Demo,CPG,268,Fragrance Gifting - Holiday Shopper,626558140458402557,Viktor_Rolf_Purchase_History > Y,2025-11-27,false
Hack CPG Demo,CPG,269,Sensitive Skin Gentle Care - Fragrance Free and Dermocosmetics Buyer,626558140458408047,Skin_Type > Sensitive,2026-03-18,false
Hack CPG Demo,CPG,269,Sensitive Skin Gentle Care - Fragrance Free and Dermocosmetics Buyer,626558140458402443,Skin_Concern_Primary > Sensitivity,2026-03-18,false
Hack CPG Demo,CPG,269,Sensitive Skin Gentle Care - Fragrance Free and Dermocosmetics Buyer,626558140458402498,Fragrance_Free_Product_Preference > Y,2026-03-18,false
Hack CPG Demo,CPG,269,Sensitive Skin Gentle Care - Fragrance Free and Dermocosmetics Buyer,626558140458402522,Dermocosmetics_Buyer > Y,2026-03-18,false
Hack CPG Demo,CPG,269,Sensitive Skin Gentle Care - Fragrance Free and Dermocosmetics Buyer,626558140458399749,CeraVe_Purchase_History > Y,2026-03-18,false
Hack CPG Demo,CPG,269,Sensitive Skin Gentle Care - Fragrance Free and Dermocosmetics Buyer,626558140458406109,Dermatologist_Recommended_Product_Preference > Y,2026-03-18,false
Hack CPG Demo,CPG,269,Sensitive Skin Gentle Care - Fragrance Free and Dermocosmetics Buyer,626558140458402014,Beauty_Ingredient_Research_Behavior > Always,2026-03-18,false
Hack CPG Demo,CPG,269,Sensitive Skin Gentle Care - Fragrance Free and Dermocosmetics Buyer,626558140458401914,Preferred_Contact_Time > Morning,2026-03-18,false
Hack CPG Demo,CPG,269,Sensitive Skin Gentle Care - Fragrance Free and Dermocosmetics Buyer,626558140458407955,Referral_Source > SearchEngine,2026-03-18,false
Hack CPG Demo,CPG,270,Mens Grooming - Multi-Use Products and Online Buyer,626558140458402434,Gender > M,2025-10-04,true
Hack CPG Demo,CPG,270,Mens Grooming - Multi-Use Products and Online Buyer,626558140458402432,Men_Grooming_Product_Buyer > Y,2025-10-04,true
Hack CPG Demo,CPG,270,Mens Grooming - Multi-Use Products and Online Buyer,626558140458406127,Multi_Use_Product_Preference > Y,2025-10-04,true
Hack CPG Demo,CPG,270,Mens Grooming - Multi-Use Products and Online Buyer,626558140458408104,Preferred_Shopping_Channel > Online,2025-10-04,true
Hack CPG Demo,CPG,270,Mens Grooming - Multi-Use Products and Online Buyer,626558140458406337,Occupation_Category > Technology,2025-10-04,true
Hack CPG Demo,CPG,270,Mens Grooming - Multi-Use Products and Online Buyer,626558140458402000,Men_Grooming_Category_Spend_Tier > High,2025-10-04,true
Hack CPG Demo,CPG,270,Mens Grooming - Multi-Use Products and Online Buyer,626558140458401911,Preferred_Contact_Time > Evening,2025-10-04,true
Hack CPG Demo,CPG,270,Mens Grooming - Multi-Use Products and Online Buyer,626558140458401881,Seasonal_Shopper_Type > FallShopper,2025-10-04,true
Hack CPG Demo,CPG,271,Sun Protection Conscious - West Region and Derm Recommended,626558140458403980,Sunscreen_Usage_Frequency > Daily,2026-05-05,false
Hack CPG Demo,CPG,271,Sun Protection Conscious - West Region and Derm Recommended,626558140458401837,SPF_Preference_Level > SPF50+,2026-05-05,false
Hack CPG Demo,CPG,271,Sun Protection Conscious - West Region and Derm Recommended,626558140458402540,Region > West,2026-05-05,false
Hack CPG Demo,CPG,271,Sun Protection Conscious - West Region and Derm Recommended,626558140458406109,Dermatologist_Recommended_Product_Preference > Y,2026-05-05,false
Hack CPG Demo,CPG,271,Sun Protection Conscious - West Region and Derm Recommended,626558140458406272,Marital_Status_Detail > Widowed,2026-05-05,false
Hack CPG Demo,CPG,272,Mature Skin Boomer - Moisturizer Spend High and Aging Concern,626558140458403894,Generation_Cohort > GenX,2025-10-14,false
Hack CPG Demo,CPG,272,Mature Skin Boomer - Moisturizer Spend High and Aging Concern,626558140458402526,Mature_Skin_Product_Buyer > Y,2025-10-14,false
Hack CPG Demo,CPG,272,Mature Skin Boomer - Moisturizer Spend High and Aging Concern,626558140458404220,Moisturizer_Spend_Tier > High,2025-10-14,false
Hack CPG Demo,CPG,272,Mature Skin Boomer - Moisturizer Spend High and Aging Concern,626558140458402439,Skin_Concern_Primary > Aging,2025-10-14,false
Hack CPG Demo,CPG,272,Mature Skin Boomer - Moisturizer Spend High and Aging Concern,626558140458402582,Age > 62,2025-10-14,false
Hack CPG Demo,CPG,272,Mature Skin Boomer - Moisturizer Spend High and Aging Concern,626558140458407951,Referral_Source > Advertisement,2025-10-14,false
Hack CPG Demo,CPG,272,Mature Skin Boomer - Moisturizer Spend High and Aging Concern,626558140458406273,Marital_Status_Detail > Divorced,2025-10-14,false
Hack CPG Demo,CPG,273,High-Value Loyalty Member - Beauty Retailer Credit Card Holder,626558140458401857,Beauty_Loyalty_Tier_Status > Gold,2025-11-12,true
Hack CPG Demo,CPG,273,High-Value Loyalty Member - Beauty Retailer Credit Card Holder,626558140458408027,Loyalty_Program_Member > Y,2025-11-12,true
Hack CPG Demo,CPG,273,High-Value Loyalty Member - Beauty Retailer Credit Card Holder,626558140458399958,Beauty_Retailer_Credit_Card_Holder > Y,2025-11-12,true
Hack CPG Demo,CPG,273,High-Value Loyalty Member - Beauty Retailer Credit Card Holder,626558140458408123,Preferred_Payment_Method > CreditCard,2025-11-12,true
Hack CPG Demo,CPG,274,Anti-Aging Prestige - LED Skincare Device Owner,626558140458402439,Skin_Concern_Primary > Aging,2026-07-19,false
Hack CPG Demo,CPG,274,Anti-Aging Prestige - LED Skincare Device Owner,626558140458401916,Anti_Aging_Product_Interest > Y,2026-07-19,false
Hack CPG Demo,CPG,274,Anti-Aging Prestige - LED Skincare Device Owner,626558140458404261,LED_Skincare_Device_Owner > Y,2026-07-19,false
Hack CPG Demo,CPG,274,Anti-Aging Prestige - LED Skincare Device Owner,626558140458408053,Serum_Spend_Tier > Premium,2026-07-19,false
Hack CPG Demo,CPG,274,Anti-Aging Prestige - LED Skincare Device Owner,626558140458404041,Household_Income_Range > 300K+,2026-07-19,false
Hack CPG Demo,CPG,275,Young Family Moms - Coupon Usage Sometimes,626558140458407969,Life_Stage > FamilyYoungKids,2026-02-24,true
Hack CPG Demo,CPG,275,Young Family Moms - Coupon Usage Sometimes,626558140458402433,Gender > F,2026-02-24,true
Hack CPG Demo,CPG,275,Young Family Moms - Coupon Usage Sometimes,626558140458401922,Coupon_Usage_Frequency > Sometimes,2026-02-24,true
Hack CPG Demo,CPG,275,Young Family Moms - Coupon Usage Sometimes,626558140458403911,Homeownership_Status > Own,2026-02-24,true
Hack CPG Demo,CPG,275,Young Family Moms - Coupon Usage Sometimes,626558140458404006,Married > Y,2026-02-24,true
Hack CPG Demo,CPG,276,Affluent Skincare Enthusiast - Hyaluronic Acid Product User,626558140458404040,Household_Income_Range > 200K-300K,2026-03-19,true
Hack CPG Demo,CPG,276,Affluent Skincare Enthusiast - Hyaluronic Acid Product User,626558140458403927,Skincare_Spend_Tier > High,2026-03-19,true
Hack CPG Demo,CPG,276,Affluent Skincare Enthusiast - Hyaluronic Acid Product User,626558140458406321,Hyaluronic_Acid_Product_User > Y,2026-03-19,true
Hack CPG Demo,CPG,276,Affluent Skincare Enthusiast - Hyaluronic Acid Product User,626558140458404062,Investment_Account_Holder > Y,2026-03-19,true
Hack CPG Demo,CPG,276,Affluent Skincare Enthusiast - Hyaluronic Acid Product User,626558140458399956,Education_Level > Doctorate,2026-03-19,true
Hack CPG Demo,CPG,276,Affluent Skincare Enthusiast - Hyaluronic Acid Product User,626558140458401970,Beauty_Fridge_Owner > Y,2026-03-19,true
Hack CPG Demo,CPG,276,Affluent Skincare Enthusiast - Hyaluronic Acid Product User,626558140458407953,Referral_Source > DirectMail,2026-03-19,true
Hack CPG Demo,CPG,276,Affluent Skincare Enthusiast - Hyaluronic Acid Product User,626558140458401880,Seasonal_Shopper_Type > SpringShopper,2026-03-19,true
Hack CPG Demo,CPG,277,Mens Grooming - Men Grooming Purchase Quarterly,626558140458402434,Gender > M,2026-04-01,false
Hack CPG Demo,CPG,277,Mens Grooming - Men Grooming Purchase Quarterly,626558140458402432,Men_Grooming_Product_Buyer > Y,2026-04-01,false
Hack CPG Demo,CPG,277,Mens Grooming - Men Grooming Purchase Quarterly,626558140458403967,Men_Grooming_Category_Purchase_Frequency > Quarterly,2026-04-01,false
Hack CPG Demo,CPG,277,Mens Grooming - Men Grooming Purchase Quarterly,626558140458406272,Marital_Status_Detail > Widowed,2026-04-01,false
Hack CPG Demo,CPG,277,Mens Grooming - Men Grooming Purchase Quarterly,626558140458401877,Seasonal_Shopper_Type > YearRound,2026-04-01,false
Hack CPG Demo,CPG,278,Mature Skin Boomer - Retired and Age 72,626558140458403894,Generation_Cohort > GenX,2026-01-31,false
Hack CPG Demo,CPG,278,Mature Skin Boomer - Retired and Age 72,626558140458402526,Mature_Skin_Product_Buyer > Y,2026-01-31,false
Hack CPG Demo,CPG,278,Mature Skin Boomer - Retired and Age 72,626558140458405991,Employment_Status > Retired,2026-01-31,false
Hack CPG Demo,CPG,278,Mature Skin Boomer - Retired and Age 72,626558140458402586,Age > 72,2026-01-31,false
Hack CPG Demo,CPG,278,Mature Skin Boomer - Retired and Age 72,626558140458401881,Seasonal_Shopper_Type > FallShopper,2026-01-31,false
Hack CPG Demo,CPG,278,Mature Skin Boomer - Retired and Age 72,626558140458402402,Urban_Rural_Classification > Rural,2026-01-31,false
Hack CPG Demo,CPG,279,Beauty Content Creator - Cross Category Beauty Buyer,626558140458402447,User_Generated_Content_Creator > Y,2025-07-26,false
Hack CPG Demo,CPG,279,Beauty Content Creator - Cross Category Beauty Buyer,626558140458408013,Beauty_Content_Creation_Frequency > Occasionally,2025-07-26,false
Hack CPG Demo,CPG,279,Beauty Content Creator - Cross Category Beauty Buyer,626558140458406369,Cross_Category_Beauty_Buyer > Y,2025-07-26,false
Hack CPG Demo,CPG,279,Beauty Content Creator - Cross Category Beauty Buyer,626558140458402520,Limited_Edition_Collection_Buyer > Y,2025-07-26,false
Hack CPG Demo,CPG,279,Beauty Content Creator - Cross Category Beauty Buyer,626558140458406042,Primary_Device_Type > Android,2025-07-26,false
Hack CPG Demo,CPG,280,Sensitive Skin Gentle Care - Fragrance Free and Derm Recommended,626558140458408047,Skin_Type > Sensitive,2025-12-05,true
Hack CPG Demo,CPG,280,Sensitive Skin Gentle Care - Fragrance Free and Derm Recommended,626558140458402443,Skin_Concern_Primary > Sensitivity,2025-12-05,true
Hack CPG Demo,CPG,280,Sensitive Skin Gentle Care - Fragrance Free and Derm Recommended,626558140458402498,Fragrance_Free_Product_Preference > Y,2025-12-05,true
Hack CPG Demo,CPG,280,Sensitive Skin Gentle Care - Fragrance Free and Derm Recommended,626558140458406109,Dermatologist_Recommended_Product_Preference > Y,2025-12-05,true
Hack CPG Demo,CPG,280,Sensitive Skin Gentle Care - Fragrance Free and Derm Recommended,626558140458402433,Gender > F,2025-12-05,true
Hack CPG Demo,CPG,281,Sun Protection Conscious - Gym Membership Holder and Tanning Product User and Ambre Solaire Buyer,626558140458403980,Sunscreen_Usage_Frequency > Daily,2026-06-16,true
Hack CPG Demo,CPG,281,Sun Protection Conscious - Gym Membership Holder and Tanning Product User and Ambre Solaire Buyer,626558140458401836,SPF_Preference_Level > SPF50,2026-06-16,true
Hack CPG Demo,CPG,281,Sun Protection Conscious - Gym Membership Holder and Tanning Product User and Ambre Solaire Buyer,626558140458401976,Gym_Membership_Holder > Y,2026-06-16,true
Hack CPG Demo,CPG,281,Sun Protection Conscious - Gym Membership Holder and Tanning Product User and Ambre Solaire Buyer,626558140458404060,Tanning_Product_User > Y,2026-06-16,true
Hack CPG Demo,CPG,281,Sun Protection Conscious - Gym Membership Holder and Tanning Product User and Ambre Solaire Buyer,626558140458402002,Ambre_Solaire_Purchase_History > Y,2026-06-16,true
Hack CPG Demo,CPG,281,Sun Protection Conscious - Gym Membership Holder and Tanning Product User and Ambre Solaire Buyer,626558140458401878,Seasonal_Shopper_Type > SummerShopper,2026-06-16,true
Hack CPG Demo,CPG,281,Sun Protection Conscious - Gym Membership Holder and Tanning Product User and Ambre Solaire Buyer,626558140458403892,Self_Tanner_Frequency > Weekly,2026-06-16,true
Hack CPG Demo,CPG,282,Gen Z Social Beauty Explorer - New Product Early Adopter 9,626558140458403896,Generation_Cohort > GenZ,2025-12-26,false
Hack CPG Demo,CPG,282,Gen Z Social Beauty Explorer - New Product Early Adopter 9,626558140458406296,Primary_Social_Platform > TikTok,2025-12-26,false
Hack CPG Demo,CPG,282,Gen Z Social Beauty Explorer - New Product Early Adopter 9,626558140458402009,New_Product_Early_Adopter_Score > 9,2025-12-26,false
Hack CPG Demo,CPG,282,Gen Z Social Beauty Explorer - New Product Early Adopter 9,626558140458403949,Beauty_Category_Discovery_Channel > Influencer,2025-12-26,false
Hack CPG Demo,CPG,282,Gen Z Social Beauty Explorer - New Product Early Adopter 9,626558140458402520,Limited_Edition_Collection_Buyer > Y,2025-12-26,false
Hack CPG Demo,CPG,282,Gen Z Social Beauty Explorer - New Product Early Adopter 9,626558140458406023,Maybelline_Purchase_History > Y,2025-12-26,false
Hack CPG Demo,CPG,282,Gen Z Social Beauty Explorer - New Product Early Adopter 9,626558140458407954,Referral_Source > Email,2025-12-26,false
Hack CPG Demo,CPG,283,Fragrance Gifting - YSL Beauty Buyer and Beauty Advent Calendar Buyer,626558140458402542,Fragrance_Gift_Set_Buyer > Y,2026-05-07,true
Hack CPG Demo,CPG,283,Fragrance Gifting - YSL Beauty Buyer and Beauty Advent Calendar Buyer,626558140458403957,Fragrance_Purchase_Frequency > Quarterly,2026-05-07,true
Hack CPG Demo,CPG,283,Fragrance Gifting - YSL Beauty Buyer and Beauty Advent Calendar Buyer,626558140458406325,YSL_Beauty_Purchase_History > Y,2026-05-07,true
Hack CPG Demo,CPG,283,Fragrance Gifting - YSL Beauty Buyer and Beauty Advent Calendar Buyer,626558140458401950,Beauty_Advent_Calendar_Buyer > Y,2026-05-07,true
Hack CPG Demo,CPG,283,Fragrance Gifting - YSL Beauty Buyer and Beauty Advent Calendar Buyer,626558140458406362,Fragrance_Layering_Practice > Y,2026-05-07,true
Hack CPG Demo,CPG,283,Fragrance Gifting - YSL Beauty Buyer and Beauty Advent Calendar Buyer,626558140458406346,Ralph_Lauren_Fragrance_Purchase_History > Y,2026-05-07,true
Hack CPG Demo,CPG,283,Fragrance Gifting - YSL Beauty Buyer and Beauty Advent Calendar Buyer,626558140458404236,Holiday_Shopper > Y,2026-05-07,true
Hack CPG Demo,CPG,284,Digital Omnichannel Shopper - Email Engagement High and Online Shopping Monthly,626558140458408108,Preferred_Shopping_Channel > Mobile,2025-10-22,true
Hack CPG Demo,CPG,284,Digital Omnichannel Shopper - Email Engagement High and Online Shopping Monthly,626558140458406075,Mobile_App_User > Y,2025-10-22,true
Hack CPG Demo,CPG,284,Digital Omnichannel Shopper - Email Engagement High and Online Shopping Monthly,626558140458406047,Email_Engagement_Level > High,2025-10-22,true
Hack CPG Demo,CPG,284,Digital Omnichannel Shopper - Email Engagement High and Online Shopping Monthly,626558140458408020,Online_Shopping_Frequency > Monthly,2025-10-22,true
Hack CPG Demo,CPG,284,Digital Omnichannel Shopper - Email Engagement High and Online Shopping Monthly,626558140458406314,AI_Skin_Diagnostic_Tool_Usage > Y,2025-10-22,true
Hack CPG Demo,CPG,284,Digital Omnichannel Shopper - Email Engagement High and Online Shopping Monthly,626558140458406040,Primary_Device_Type > Tablet,2025-10-22,true
Hack CPG Demo,CPG,284,Digital Omnichannel Shopper - Email Engagement High and Online Shopping Monthly,626558140458403941,Newsletter_Subscriber > Y,2025-10-22,true
Hack CPG Demo,CPG,285,Mature Skin Boomer - Aging Concern,626558140458403894,Generation_Cohort > GenX,2026-01-26,true
Hack CPG Demo,CPG,285,Mature Skin Boomer - Aging Concern,626558140458402526,Mature_Skin_Product_Buyer > Y,2026-01-26,true
Hack CPG Demo,CPG,285,Mature Skin Boomer - Aging Concern,626558140458402439,Skin_Concern_Primary > Aging,2026-01-26,true
Hack CPG Demo,CPG,285,Mature Skin Boomer - Aging Concern,626558140458403953,Menopause_Skincare_Interest > Y,2026-01-26,true
Hack CPG Demo,CPG,285,Mature Skin Boomer - Aging Concern,626558140458401948,QVC_HSN_Beauty_Shopper > Y,2026-01-26,true
Hack CPG Demo,CPG,286,Sensitive Skin Gentle Care - Dermocosmetics Buyer,626558140458408047,Skin_Type > Sensitive,2026-07-17,true
Hack CPG Demo,CPG,286,Sensitive Skin Gentle Care - Dermocosmetics Buyer,626558140458402443,Skin_Concern_Primary > Sensitivity,2026-07-17,true
Hack CPG Demo,CPG,286,Sensitive Skin Gentle Care - Dermocosmetics Buyer,626558140458402522,Dermocosmetics_Buyer > Y,2026-07-17,true
Hack CPG Demo,CPG,286,Sensitive Skin Gentle Care - Dermocosmetics Buyer,626558140458402016,Beauty_Ingredient_Research_Behavior > Sometimes,2026-07-17,true
Hack CPG Demo,CPG,286,Sensitive Skin Gentle Care - Dermocosmetics Buyer,626558140458402397,Cleansing_Spend_Tier > Medium,2026-07-17,true
Hack CPG Demo,CPG,286,Sensitive Skin Gentle Care - Dermocosmetics Buyer,626558140458406272,Marital_Status_Detail > Widowed,2026-07-17,true
Hack CPG Demo,CPG,286,Sensitive Skin Gentle Care - Dermocosmetics Buyer,626558140458408124,Preferred_Payment_Method > PayPal,2026-07-17,true
Hack CPG Demo,CPG,287,Frequent Traveler Duty-Free - White Collar,626558140458401954,Travel_Frequency > Frequently,2025-10-08,true
Hack CPG Demo,CPG,287,Frequent Traveler Duty-Free - White Collar,626558140458406000,Duty_Free_Beauty_Shopper > Y,2025-10-08,true
Hack CPG Demo,CPG,287,Frequent Traveler Duty-Free - White Collar,626558140458406335,Occupation_Category > WhiteCollar,2025-10-08,true
Hack CPG Demo,CPG,287,Frequent Traveler Duty-Free - White Collar,626558140458401895,Fragrance_Spend_Tier > High,2025-10-08,true
Hack CPG Demo,CPG,287,Frequent Traveler Duty-Free - White Collar,626558140458401885,Travel_Size_Product_Preference > Y,2025-10-08,true
Hack CPG Demo,CPG,287,Frequent Traveler Duty-Free - White Collar,626558140458404043,Household_Income_Range > 100K-150K,2025-10-08,true
Hack CPG Demo,CPG,288,Beauty Content Creator - Instagram Heavy,626558140458402447,User_Generated_Content_Creator > Y,2026-06-27,false
Hack CPG Demo,CPG,288,Beauty Content Creator - Instagram Heavy,626558140458408014,Beauty_Content_Creation_Frequency > Frequently,2026-06-27,false
Hack CPG Demo,CPG,288,Beauty Content Creator - Instagram Heavy,626558140458406295,Primary_Social_Platform > Instagram,2026-06-27,false
Hack CPG Demo,CPG,288,Beauty Content Creator - Instagram Heavy,626558140458404201,Beauty_Masterclass_Webinar_Attendance > Y,2026-06-27,false
Hack CPG Demo,CPG,288,Beauty Content Creator - Instagram Heavy,626558140458401889,Review_Writer > Y,2026-06-27,false
Hack CPG Demo,CPG,289,Mature Skin Boomer - Age 62,626558140458403898,Generation_Cohort > BabyBoomer,2025-08-18,false
Hack CPG Demo,CPG,289,Mature Skin Boomer - Age 62,626558140458402526,Mature_Skin_Product_Buyer > Y,2025-08-18,false
Hack CPG Demo,CPG,289,Mature Skin Boomer - Age 62,626558140458402582,Age > 62,2025-08-18,false
Hack CPG Demo,CPG,289,Mature Skin Boomer - Age 62,626558140458403953,Menopause_Skincare_Interest > Y,2025-08-18,false
Hack CPG Demo,CPG,289,Mature Skin Boomer - Age 62,626558140458406040,Primary_Device_Type > Tablet,2025-08-18,false
Hack CPG Demo,CPG,290,Mens Grooming - Hair Loss Concern and Smoker Former,626558140458402434,Gender > M,2026-01-23,true
Hack CPG Demo,CPG,290,Mens Grooming - Hair Loss Concern and Smoker Former,626558140458402432,Men_Grooming_Product_Buyer > Y,2026-01-23,true
Hack CPG Demo,CPG,290,Mens Grooming - Hair Loss Concern and Smoker Former,626558140458404017,Hair_Concern_Primary > HairLoss,2026-01-23,true
Hack CPG Demo,CPG,290,Mens Grooming - Hair Loss Concern and Smoker Former,626558140458407957,Smoker_Status > Former,2026-01-23,true
Hack CPG Demo,CPG,290,Mens Grooming - Hair Loss Concern and Smoker Former,626558140458403965,Men_Grooming_Category_Purchase_Frequency > Rarely,2026-01-23,true
Hack CPG Demo,CPG,290,Mens Grooming - Hair Loss Concern and Smoker Former,626558140458408104,Preferred_Shopping_Channel > Online,2026-01-23,true
Hack CPG Demo,CPG,290,Mens Grooming - Hair Loss Concern and Smoker Former,626558140458406041,Primary_Device_Type > Desktop,2026-01-23,true
Hack CPG Demo,CPG,291,Beauty Content Creator - Limited Edition Collection Buyer and Beauty Subscription Box Member,626558140458402447,User_Generated_Content_Creator > Y,2026-08-05,false
Hack CPG Demo,CPG,291,Beauty Content Creator - Limited Edition Collection Buyer and Beauty Subscription Box Member,626558140458408014,Beauty_Content_Creation_Frequency > Frequently,2026-08-05,false
Hack CPG Demo,CPG,291,Beauty Content Creator - Limited Edition Collection Buyer and Beauty Subscription Box Member,626558140458402520,Limited_Edition_Collection_Buyer > Y,2026-08-05,false
Hack CPG Demo,CPG,291,Beauty Content Creator - Limited Edition Collection Buyer and Beauty Subscription Box Member,626558140458401820,Beauty_Subscription_Box_Member > Y,2026-08-05,false
Hack CPG Demo,CPG,291,Beauty Content Creator - Limited Edition Collection Buyer and Beauty Subscription Box Member,626558140458406295,Primary_Social_Platform > Instagram,2026-08-05,false
Hack CPG Demo,CPG,291,Beauty Content Creator - Limited Edition Collection Buyer and Beauty Subscription Box Member,626558140458402011,New_Product_Early_Adopter_Score > 10,2026-08-05,false
