taxonomy_id,segment_name,attribute_name,node_value,node_type,data_type,datasource_name,datasource_id,tenant
626558140458401996,Matrix_Preference_Score > 10,Matrix_Preference_Score,10,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458408129,Makeup_Purchase_Frequency > Monthly,Makeup_Purchase_Frequency,Monthly,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458408130,Makeup_Purchase_Frequency > Rarely,Makeup_Purchase_Frequency,Rarely,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458408131,Makeup_Purchase_Frequency > Never,Makeup_Purchase_Frequency,Never,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458408132,Makeup_Purchase_Frequency > Quarterly,Makeup_Purchase_Frequency,Quarterly,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458408133,Makeup_Purchase_Frequency > Weekly,Makeup_Purchase_Frequency,Weekly,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458401915,Anti_Aging_Product_Interest > N,Anti_Aging_Product_Interest,N,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458401916,Anti_Aging_Product_Interest > Y,Anti_Aging_Product_Interest,Y,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458404207,Maybelline_Preference_Score > 3,Maybelline_Preference_Score,3,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458404208,Maybelline_Preference_Score > 1,Maybelline_Preference_Score,1,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458404209,Maybelline_Preference_Score > 2,Maybelline_Preference_Score,2,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458404210,Maybelline_Preference_Score > 5,Maybelline_Preference_Score,5,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458404211,Maybelline_Preference_Score > 8,Maybelline_Preference_Score,8,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458404212,Maybelline_Preference_Score > 4,Maybelline_Preference_Score,4,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458404213,Maybelline_Preference_Score > 9,Maybelline_Preference_Score,9,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458404214,Maybelline_Preference_Score > 7,Maybelline_Preference_Score,7,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458404215,Maybelline_Preference_Score > 6,Maybelline_Preference_Score,6,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458404216,Maybelline_Preference_Score > 10,Maybelline_Preference_Score,10,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458401888,Review_Writer > N,Review_Writer,N,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458401889,Review_Writer > Y,Review_Writer,Y,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458401977,Mugler_Preference_Score > 3,Mugler_Preference_Score,3,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458401978,Mugler_Preference_Score > 1,Mugler_Preference_Score,1,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458401979,Mugler_Preference_Score > 2,Mugler_Preference_Score,2,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458401980,Mugler_Preference_Score > 5,Mugler_Preference_Score,5,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458401981,Mugler_Preference_Score > 8,Mugler_Preference_Score,8,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458401982,Mugler_Preference_Score > 4,Mugler_Preference_Score,4,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458401983,Mugler_Preference_Score > 9,Mugler_Preference_Score,9,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458401984,Mugler_Preference_Score > 10,Mugler_Preference_Score,10,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458401985,Mugler_Preference_Score > 6,Mugler_Preference_Score,6,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458401986,Mugler_Preference_Score > 7,Mugler_Preference_Score,7,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402541,Fragrance_Gift_Set_Buyer > N,Fragrance_Gift_Set_Buyer,N,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402542,Fragrance_Gift_Set_Buyer > Y,Fragrance_Gift_Set_Buyer,Y,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402505,Helena_Rubinstein_Preference_Score > 3,Helena_Rubinstein_Preference_Score,3,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402506,Helena_Rubinstein_Preference_Score > 1,Helena_Rubinstein_Preference_Score,1,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402507,Helena_Rubinstein_Preference_Score > 2,Helena_Rubinstein_Preference_Score,2,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402508,Helena_Rubinstein_Preference_Score > 5,Helena_Rubinstein_Preference_Score,5,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402509,Helena_Rubinstein_Preference_Score > 8,Helena_Rubinstein_Preference_Score,8,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402510,Helena_Rubinstein_Preference_Score > 4,Helena_Rubinstein_Preference_Score,4,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402511,Helena_Rubinstein_Preference_Score > 9,Helena_Rubinstein_Preference_Score,9,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402512,Helena_Rubinstein_Preference_Score > 10,Helena_Rubinstein_Preference_Score,10,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402513,Helena_Rubinstein_Preference_Score > 6,Helena_Rubinstein_Preference_Score,6,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402514,Helena_Rubinstein_Preference_Score > 7,Helena_Rubinstein_Preference_Score,7,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458401945,Matrix_Purchase_History > N,Matrix_Purchase_History,N,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458401946,Matrix_Purchase_History > Y,Matrix_Purchase_History,Y,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402017,Hair_Type > Wavy,Hair_Type,Wavy,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402018,Hair_Type > Curly,Hair_Type,Curly,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402019,Hair_Type > Straight,Hair_Type,Straight,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402020,Hair_Type > Coily,Hair_Type,Coily,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458406313,AI_Skin_Diagnostic_Tool_Usage > N,AI_Skin_Diagnostic_Tool_Usage,N,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458406314,AI_Skin_Diagnostic_Tool_Usage > Y,AI_Skin_Diagnostic_Tool_Usage,Y,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458401855,Beauty_Loyalty_Tier_Status > Silver,Beauty_Loyalty_Tier_Status,Silver,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458401856,Beauty_Loyalty_Tier_Status > Platinum,Beauty_Loyalty_Tier_Status,Platinum,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458401857,Beauty_Loyalty_Tier_Status > Gold,Beauty_Loyalty_Tier_Status,Gold,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458401858,Beauty_Loyalty_Tier_Status > None,Beauty_Loyalty_Tier_Status,None,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458401859,Beauty_Loyalty_Tier_Status > Bronze,Beauty_Loyalty_Tier_Status,Bronze,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402401,Urban_Rural_Classification > Suburban,Urban_Rural_Classification,Suburban,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402402,Urban_Rural_Classification > Rural,Urban_Rural_Classification,Rural,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402403,Urban_Rural_Classification > Urban,Urban_Rural_Classification,Urban,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458403890,Self_Tanner_Frequency > Monthly,Self_Tanner_Frequency,Monthly,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458403891,Self_Tanner_Frequency > Never,Self_Tanner_Frequency,Never,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458403892,Self_Tanner_Frequency > Weekly,Self_Tanner_Frequency,Weekly,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458403893,Self_Tanner_Frequency > Seasonally,Self_Tanner_Frequency,Seasonally,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458403864,Foundation_Shade_Match_Difficulty_Score > 3,Foundation_Shade_Match_Difficulty_Score,3,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458403865,Foundation_Shade_Match_Difficulty_Score > 1,Foundation_Shade_Match_Difficulty_Score,1,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458403866,Foundation_Shade_Match_Difficulty_Score > 2,Foundation_Shade_Match_Difficulty_Score,2,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458403867,Foundation_Shade_Match_Difficulty_Score > 5,Foundation_Shade_Match_Difficulty_Score,5,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458403868,Foundation_Shade_Match_Difficulty_Score > 8,Foundation_Shade_Match_Difficulty_Score,8,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458403869,Foundation_Shade_Match_Difficulty_Score > 4,Foundation_Shade_Match_Difficulty_Score,4,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458403870,Foundation_Shade_Match_Difficulty_Score > 9,Foundation_Shade_Match_Difficulty_Score,9,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458403871,Foundation_Shade_Match_Difficulty_Score > 7,Foundation_Shade_Match_Difficulty_Score,7,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458403872,Foundation_Shade_Match_Difficulty_Score > 6,Foundation_Shade_Match_Difficulty_Score,6,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458403873,Foundation_Shade_Match_Difficulty_Score > 10,Foundation_Shade_Match_Difficulty_Score,10,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458404225,Kiehls_Preference_Score > 3,Kiehls_Preference_Score,3,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458404226,Kiehls_Preference_Score > 1,Kiehls_Preference_Score,1,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458404227,Kiehls_Preference_Score > 2,Kiehls_Preference_Score,2,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458404228,Kiehls_Preference_Score > 5,Kiehls_Preference_Score,5,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458404229,Kiehls_Preference_Score > 8,Kiehls_Preference_Score,8,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458404230,Kiehls_Preference_Score > 4,Kiehls_Preference_Score,4,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458404231,Kiehls_Preference_Score > 9,Kiehls_Preference_Score,9,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458404232,Kiehls_Preference_Score > 7,Kiehls_Preference_Score,7,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458404233,Kiehls_Preference_Score > 6,Kiehls_Preference_Score,6,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458404234,Kiehls_Preference_Score > 10,Kiehls_Preference_Score,10,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458408052,Serum_Spend_Tier > Medium,Serum_Spend_Tier,Medium,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458408053,Serum_Spend_Tier > Premium,Serum_Spend_Tier,Premium,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458408054,Serum_Spend_Tier > Low,Serum_Spend_Tier,Low,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458408055,Serum_Spend_Tier > High,Serum_Spend_Tier,High,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458403942,Special_Occasion_Makeup_Service_User > N,Special_Occasion_Makeup_Service_User,N,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458403943,Special_Occasion_Makeup_Service_User > Y,Special_Occasion_Makeup_Service_User,Y,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458403983,Beauty_Review_Site_Visitor > N,Beauty_Review_Site_Visitor,N,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458403984,Beauty_Review_Site_Visitor > Y,Beauty_Review_Site_Visitor,Y,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458406076,Giorgio_Armani_Beauty_Purchase_History > N,Giorgio_Armani_Beauty_Purchase_History,N,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458406077,Giorgio_Armani_Beauty_Purchase_History > Y,Giorgio_Armani_Beauty_Purchase_History,Y,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458404242,Do_Not_Contact_Flag > N,Do_Not_Contact_Flag,N,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458404243,Do_Not_Contact_Flag > Y,Do_Not_Contact_Flag,Y,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458407964,Life_Stage > YoungCouple,Life_Stage,YoungCouple,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458407965,Life_Stage > EmptyNester,Life_Stage,EmptyNester,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458407966,Life_Stage > Retiree,Life_Stage,Retiree,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458407967,Life_Stage > FamilyTeens,Life_Stage,FamilyTeens,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458407968,Life_Stage > YoungSingle,Life_Stage,YoungSingle,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458407969,Life_Stage > FamilyYoungKids,Life_Stage,FamilyYoungKids,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458406357,Clean_Beauty_Preference > N,Clean_Beauty_Preference,N,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458406358,Clean_Beauty_Preference > Y,Clean_Beauty_Preference,Y,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458408028,Makeup_Spend_Tier > Medium,Makeup_Spend_Tier,Medium,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458408029,Makeup_Spend_Tier > Premium,Makeup_Spend_Tier,Premium,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458408030,Makeup_Spend_Tier > Low,Makeup_Spend_Tier,Low,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458408031,Makeup_Spend_Tier > High,Makeup_Spend_Tier,High,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458406103,Hair_Color_Category_Purchase_Frequency > Monthly,Hair_Color_Category_Purchase_Frequency,Monthly,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458406104,Hair_Color_Category_Purchase_Frequency > Rarely,Hair_Color_Category_Purchase_Frequency,Rarely,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458406105,Hair_Color_Category_Purchase_Frequency > Never,Hair_Color_Category_Purchase_Frequency,Never,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458406106,Hair_Color_Category_Purchase_Frequency > Quarterly,Hair_Color_Category_Purchase_Frequency,Quarterly,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458406107,Hair_Color_Category_Purchase_Frequency > Weekly,Hair_Color_Category_Purchase_Frequency,Weekly,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458406289,Primary_Social_Platform > Facebook,Primary_Social_Platform,Facebook,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458406290,Primary_Social_Platform > LinkedIn,Primary_Social_Platform,LinkedIn,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458406291,Primary_Social_Platform > Twitter,Primary_Social_Platform,Twitter,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458406292,Primary_Social_Platform > YouTube,Primary_Social_Platform,YouTube,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458406293,Primary_Social_Platform > Pinterest,Primary_Social_Platform,Pinterest,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458406294,Primary_Social_Platform > None,Primary_Social_Platform,None,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458406295,Primary_Social_Platform > Instagram,Primary_Social_Platform,Instagram,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458406296,Primary_Social_Platform > TikTok,Primary_Social_Platform,TikTok,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399997,Department_Store_Beauty_Counter_Shopper > N,Department_Store_Beauty_Counter_Shopper,N,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399998,Department_Store_Beauty_Counter_Shopper > Y,Department_Store_Beauty_Counter_Shopper,Y,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402495,Med_Spa_Treatment_User > N,Med_Spa_Treatment_User,N,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402496,Med_Spa_Treatment_User > Y,Med_Spa_Treatment_User,Y,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458403899,Skincare_Purchase_Frequency > Monthly,Skincare_Purchase_Frequency,Monthly,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458403900,Skincare_Purchase_Frequency > Rarely,Skincare_Purchase_Frequency,Rarely,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458403901,Skincare_Purchase_Frequency > Never,Skincare_Purchase_Frequency,Never,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458403902,Skincare_Purchase_Frequency > Quarterly,Skincare_Purchase_Frequency,Quarterly,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458403903,Skincare_Purchase_Frequency > Weekly,Skincare_Purchase_Frequency,Weekly,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458403940,Newsletter_Subscriber > N,Newsletter_Subscriber,N,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458403941,Newsletter_Subscriber > Y,Newsletter_Subscriber,Y,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458408024,J_Beauty_Trend_Follower > N,J_Beauty_Trend_Follower,N,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458408025,J_Beauty_Trend_Follower > Y,J_Beauty_Trend_Follower,Y,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458401971,Household_Internet_Speed_Tier > Fiber,Household_Internet_Speed_Tier,Fiber,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458401972,Household_Internet_Speed_Tier > Basic,Household_Internet_Speed_Tier,Basic,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458401973,Household_Internet_Speed_Tier > Premium,Household_Internet_Speed_Tier,Premium,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458401974,Household_Internet_Speed_Tier > Standard,Household_Internet_Speed_Tier,Standard,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402537,Region > South,Region,South,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402538,Region > Northeast,Region,Northeast,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402539,Region > Midwest,Region,Midwest,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458402540,Region > West,Region,West,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458404007,Redken_Preference_Score > 3,Redken_Preference_Score,3,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458404008,Redken_Preference_Score > 1,Redken_Preference_Score,1,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458404009,Redken_Preference_Score > 2,Redken_Preference_Score,2,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458404010,Redken_Preference_Score > 5,Redken_Preference_Score,5,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458404011,Redken_Preference_Score > 8,Redken_Preference_Score,8,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458404012,Redken_Preference_Score > 4,Redken_Preference_Score,4,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458404013,Redken_Preference_Score > 9,Redken_Preference_Score,9,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458404014,Redken_Preference_Score > 10,Redken_Preference_Score,10,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458404015,Redken_Preference_Score > 7,Redken_Preference_Score,7,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458404016,Redken_Preference_Score > 6,Redken_Preference_Score,6,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458408042,Clinical_Skincare_Interest > N,Clinical_Skincare_Interest,N,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458408043,Clinical_Skincare_Interest > Y,Clinical_Skincare_Interest,Y,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458404049,Biotherm_Preference_Score > 3,Biotherm_Preference_Score,3,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458404050,Biotherm_Preference_Score > 1,Biotherm_Preference_Score,1,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458404051,Biotherm_Preference_Score > 2,Biotherm_Preference_Score,2,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458404052,Biotherm_Preference_Score > 5,Biotherm_Preference_Score,5,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458404053,Biotherm_Preference_Score > 8,Biotherm_Preference_Score,8,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458404054,Biotherm_Preference_Score > 4,Biotherm_Preference_Score,4,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458404055,Biotherm_Preference_Score > 9,Biotherm_Preference_Score,9,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458404056,Biotherm_Preference_Score > 10,Biotherm_Preference_Score,10,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458404057,Biotherm_Preference_Score > 6,Biotherm_Preference_Score,6,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458404058,Biotherm_Preference_Score > 7,Biotherm_Preference_Score,7,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458399999,Personalized_Beauty_Product_Interest > N,Personalized_Beauty_Product_Interest,N,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458400000,Personalized_Beauty_Product_Interest > Y,Personalized_Beauty_Product_Interest,Y,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458406299,Urban_Decay_Preference_Score > 3,Urban_Decay_Preference_Score,3,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458406300,Urban_Decay_Preference_Score > 1,Urban_Decay_Preference_Score,1,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458406301,Urban_Decay_Preference_Score > 2,Urban_Decay_Preference_Score,2,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458406302,Urban_Decay_Preference_Score > 5,Urban_Decay_Preference_Score,5,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458406303,Urban_Decay_Preference_Score > 8,Urban_Decay_Preference_Score,8,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458406304,Urban_Decay_Preference_Score > 4,Urban_Decay_Preference_Score,4,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458406305,Urban_Decay_Preference_Score > 9,Urban_Decay_Preference_Score,9,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458406306,Urban_Decay_Preference_Score > 10,Urban_Decay_Preference_Score,10,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458406307,Urban_Decay_Preference_Score > 6,Urban_Decay_Preference_Score,6,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458406308,Urban_Decay_Preference_Score > 7,Urban_Decay_Preference_Score,7,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458408020,Online_Shopping_Frequency > Monthly,Online_Shopping_Frequency,Monthly,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458408021,Online_Shopping_Frequency > Rarely,Online_Shopping_Frequency,Rarely,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458408022,Online_Shopping_Frequency > Quarterly,Online_Shopping_Frequency,Quarterly,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458408023,Online_Shopping_Frequency > Weekly,Online_Shopping_Frequency,Weekly,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458401917,Hypoallergenic_Product_Preference > N,Hypoallergenic_Product_Preference,N,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458401918,Hypoallergenic_Product_Preference > Y,Hypoallergenic_Product_Preference,Y,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458401896,Giorgio_Armani_Beauty_Preference_Score > 3,Giorgio_Armani_Beauty_Preference_Score,3,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458401897,Giorgio_Armani_Beauty_Preference_Score > 1,Giorgio_Armani_Beauty_Preference_Score,1,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458401898,Giorgio_Armani_Beauty_Preference_Score > 2,Giorgio_Armani_Beauty_Preference_Score,2,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458401899,Giorgio_Armani_Beauty_Preference_Score > 5,Giorgio_Armani_Beauty_Preference_Score,5,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458401900,Giorgio_Armani_Beauty_Preference_Score > 8,Giorgio_Armani_Beauty_Preference_Score,8,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458401901,Giorgio_Armani_Beauty_Preference_Score > 4,Giorgio_Armani_Beauty_Preference_Score,4,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458401902,Giorgio_Armani_Beauty_Preference_Score > 9,Giorgio_Armani_Beauty_Preference_Score,9,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458401903,Giorgio_Armani_Beauty_Preference_Score > 10,Giorgio_Armani_Beauty_Preference_Score,10,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458401904,Giorgio_Armani_Beauty_Preference_Score > 7,Giorgio_Armani_Beauty_Preference_Score,7,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458401905,Giorgio_Armani_Beauty_Preference_Score > 6,Giorgio_Armani_Beauty_Preference_Score,6,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458405981,Nail_Care_Purchase_Frequency > Monthly,Nail_Care_Purchase_Frequency,Monthly,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458405982,Nail_Care_Purchase_Frequency > Rarely,Nail_Care_Purchase_Frequency,Rarely,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458405983,Nail_Care_Purchase_Frequency > Never,Nail_Care_Purchase_Frequency,Never,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458405984,Nail_Care_Purchase_Frequency > Quarterly,Nail_Care_Purchase_Frequency,Quarterly,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
626558140458405985,Nail_Care_Purchase_Frequency > Weekly,Nail_Care_Purchase_Frequency,Weekly,Character,1p,cpg_demo_0819,26730,cpg_demo_0819
